Sub_ID,Student_ID,Country,Age_Group,Education_Level,Plan_Type,Plan_Price_USD,Sub_Start_Date,Sub_End_Date,Sub_Start_Month,Sub_Start_Year,Churned,Churn_Reason,Churn_Date,Days_Active,Renewal_Number,Revenue_USD
SUB_10364,STU_08204,India,23-27,Other,Monthly,9.99,2023-06-18,2023-07-07,2023-06,2023,Yes,Found Better Alternative,2023-07-07,19,3,6.33
SUB_10365,STU_08205,Canada,23-27,Postgraduate,Monthly,9.99,2023-03-24,2023-04-23,2023-03,2023,No,,,30,1,9.99
SUB_10366,STU_08205,Canada,23-27,Postgraduate,Monthly,9.99,2023-04-23,2023-05-23,2023-04,2023,No,,,30,2,9.99
SUB_10367,STU_08206,India,28+,Postgraduate,Quarterly,19.99,2023-12-14,2024-03-13,2023-12,2023,No,,,90,1,19.99
SUB_10368,STU_08207,Australia,18-22,Postgraduate,Annual,59.99,2022-07-25,2023-07-25,2022-07,2022,No,,,365,1,59.99
SUB_10369,STU_08207,Australia,18-22,Postgraduate,Annual,59.99,2023-07-25,2023-12-19,2023-07,2023,Yes,Found Better Alternative,2023-12-19,147,2,24.16
SUB_10370,STU_08208,India,28+,Other,Monthly,9.99,2023-08-13,2023-09-12,2023-08,2023,No,,,30,1,9.99
SUB_10371,STU_08209,United States,23-27,Undergraduate,Quarterly,19.99,2022-11-07,2023-02-05,2022-11,2022,No,,,90,1,19.99
SUB_10372,STU_08210,India,18-22,Undergraduate,Monthly,9.99,2024-06-26,2024-07-26,2024-06,2024,No,,,30,1,9.99
SUB_10373,STU_08211,United Kingdom,23-27,Postgraduate,Monthly,9.99,2023-07-03,2023-07-28,2023-07,2023,Yes,Exam Season Over,2023-07-28,25,1,8.33
SUB_10374,STU_08212,Canada,18-22,Undergraduate,Monthly,9.99,2022-12-02,2023-01-01,2022-12,2022,No,,,30,1,9.99
SUB_10375,STU_08214,India,18-22,Undergraduate,Quarterly,19.99,2022-08-22,2022-11-20,2022-08,2022,No,,,90,1,19.99
SUB_10376,STU_08214,India,18-22,Undergraduate,Quarterly,19.99,2022-11-20,2023-02-18,2022-11,2022,No,,,90,2,19.99
SUB_10377,STU_08214,India,18-22,Undergraduate,Quarterly,19.99,2023-02-18,2023-05-19,2023-02,2023,No,,,90,3,19.99
SUB_10378,STU_08215,India,18-22,Undergraduate,Quarterly,19.99,2022-08-02,2022-08-12,2022-08,2022,Yes,Exam Season Over,2022-08-12,10,1,2.22
SUB_10379,STU_08216,India,28+,Undergraduate,Quarterly,19.99,2023-04-09,2023-07-08,2023-04,2023,No,,,90,1,19.99
SUB_10380,STU_08217,United States,18-22,PhD,Monthly,9.99,2023-08-12,2023-09-11,2023-08,2023,No,,,30,1,9.99
SUB_10381,STU_08217,United States,18-22,PhD,Monthly,9.99,2023-09-11,2023-09-30,2023-09,2023,Yes,Price Too High,2023-09-30,19,2,6.33
SUB_10382,STU_08219,Others,18-22,Undergraduate,Annual,59.99,2023-06-21,2024-06-20,2023-06,2023,No,,,365,1,59.99
SUB_10383,STU_08220,United States,18-22,Postgraduate,Quarterly,19.99,2022-12-08,2023-03-08,2022-12,2022,No,,,90,1,19.99
SUB_10384,STU_08220,United States,18-22,Postgraduate,Quarterly,19.99,2023-03-08,2023-04-29,2023-03,2023,Yes,Other,2023-04-29,52,2,11.55
SUB_10385,STU_08221,India,18-22,Undergraduate,Monthly,9.99,2023-06-12,2023-06-18,2023-06,2023,Yes,Exam Season Over,2023-06-18,6,1,2.0
SUB_10386,STU_08223,Canada,28+,Postgraduate,Monthly,9.99,2023-04-21,2023-05-21,2023-04,2023,No,,,30,1,9.99
SUB_10387,STU_08224,India,18-22,Undergraduate,Monthly,9.99,2022-10-01,2022-10-31,2022-10,2022,No,,,30,1,9.99
SUB_10388,STU_08225,United States,18-22,Undergraduate,Monthly,9.99,2024-01-05,2024-01-11,2024-01,2024,Yes,Found Better Alternative,2024-01-11,6,1,2.0
SUB_10389,STU_08226,India,28+,Undergraduate,Monthly,9.99,2024-05-29,2024-06-28,2024-05,2024,No,,,30,1,9.99
SUB_10390,STU_08226,India,28+,Undergraduate,Monthly,9.99,2024-06-28,2024-07-28,2024-06,2024,No,,,30,2,9.99
SUB_10391,STU_08228,India,23-27,Postgraduate,Monthly,9.99,2023-11-25,2023-12-16,2023-11,2023,Yes,Found Better Alternative,2023-12-16,21,1,6.99
SUB_10392,STU_08229,United States,28+,Other,Quarterly,19.99,2024-06-14,2024-07-05,2024-06,2024,Yes,Found Better Alternative,2024-07-05,21,1,4.66
SUB_10393,STU_08230,India,18-22,Postgraduate,Quarterly,19.99,2023-08-17,2023-09-28,2023-08,2023,Yes,Other,2023-09-28,42,1,9.33
SUB_10394,STU_08231,United States,23-27,Undergraduate,Annual,59.99,2024-02-01,2025-01-31,2024-02,2024,No,,,365,1,59.99
SUB_10395,STU_08233,United States,23-27,Undergraduate,Monthly,9.99,2023-07-08,2023-07-20,2023-07,2023,Yes,Found Better Alternative,2023-07-20,12,1,4.0
SUB_10396,STU_08234,Canada,23-27,Undergraduate,Monthly,9.99,2023-11-15,2023-11-28,2023-11,2023,Yes,Found Better Alternative,2023-11-28,13,1,4.33
SUB_10397,STU_08235,Canada,28+,Other,Monthly,9.99,2023-12-17,2024-01-01,2023-12,2023,Yes,Found Better Alternative,2024-01-01,15,1,5.0
SUB_10398,STU_08236,India,23-27,Undergraduate,Annual,59.99,2023-05-10,2024-05-09,2023-05,2023,No,,,365,1,59.99
SUB_10399,STU_08237,Others,23-27,Postgraduate,Monthly,9.99,2023-08-04,2023-09-03,2023-08,2023,No,,,30,1,9.99
SUB_10400,STU_08238,India,28+,Postgraduate,Monthly,9.99,2022-09-23,2022-10-23,2022-09,2022,No,,,30,1,9.99
SUB_10401,STU_08238,India,28+,Postgraduate,Monthly,9.99,2022-10-23,2022-11-22,2022-10,2022,No,,,30,2,9.99
SUB_10402,STU_08238,India,28+,Postgraduate,Monthly,9.99,2022-11-22,2022-12-22,2022-11,2022,No,,,30,3,9.99
SUB_10403,STU_08239,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-11-30,2022-12-27,2022-11,2022,Yes,Other,2022-12-27,27,1,8.99
SUB_10404,STU_08240,India,18-22,Undergraduate,Monthly,9.99,2024-02-22,2024-02-28,2024-02,2024,Yes,Found Better Alternative,2024-02-28,6,1,2.0
SUB_10405,STU_08241,United States,23-27,Postgraduate,Monthly,9.99,2022-07-04,2022-08-03,2022-07,2022,No,,,30,1,9.99
SUB_10406,STU_08242,India,18-22,PhD,Monthly,9.99,2024-03-25,2024-04-04,2024-03,2024,Yes,Other,2024-04-04,10,1,3.33
SUB_10407,STU_08243,India,18-22,Undergraduate,Monthly,9.99,2023-10-07,2023-11-06,2023-10,2023,No,,,30,1,9.99
SUB_10408,STU_08243,India,18-22,Undergraduate,Monthly,9.99,2023-11-06,2023-12-05,2023-11,2023,Yes,Found Better Alternative,2023-12-05,29,2,9.66
SUB_10409,STU_08244,India,23-27,Undergraduate,Monthly,9.99,2022-08-20,2022-09-19,2022-08,2022,No,,,30,1,9.99
SUB_10410,STU_08245,United States,23-27,Postgraduate,Quarterly,19.99,2022-10-09,2023-01-07,2022-10,2022,No,,,90,1,19.99
SUB_10411,STU_08245,United States,23-27,Postgraduate,Quarterly,19.99,2023-01-07,2023-04-07,2023-01,2023,No,,,90,2,19.99
SUB_10412,STU_08245,United States,23-27,Postgraduate,Quarterly,19.99,2023-04-07,2023-07-06,2023-04,2023,No,,,90,3,19.99
SUB_10413,STU_08247,United Kingdom,18-22,Postgraduate,Annual,59.99,2024-01-04,2025-01-03,2024-01,2024,No,,,365,1,59.99
SUB_10414,STU_08248,India,18-22,Undergraduate,Annual,59.99,2024-02-08,2025-02-07,2024-02,2024,No,,,365,1,59.99
SUB_10415,STU_08249,United Kingdom,28+,Undergraduate,Monthly,9.99,2022-07-19,2022-08-18,2022-07,2022,No,,,30,1,9.99
SUB_10416,STU_08250,India,23-27,Undergraduate,Quarterly,19.99,2023-03-24,2023-06-22,2023-03,2023,No,,,90,1,19.99
SUB_10417,STU_08250,India,23-27,Undergraduate,Quarterly,19.99,2023-06-22,2023-09-20,2023-06,2023,No,,,90,2,19.99
SUB_10418,STU_08250,India,23-27,Undergraduate,Quarterly,19.99,2023-09-20,2023-11-26,2023-09,2023,Yes,Not Useful Anymore,2023-11-26,67,3,14.88
SUB_10419,STU_08251,United States,28+,Undergraduate,Annual,59.99,2023-02-18,2024-02-18,2023-02,2023,No,,,365,1,59.99
SUB_10420,STU_08253,India,18-22,Postgraduate,Monthly,9.99,2022-08-04,2022-09-03,2022-08,2022,No,,,30,1,9.99
SUB_10421,STU_08254,India,23-27,Undergraduate,Monthly,9.99,2023-04-19,2023-04-30,2023-04,2023,Yes,Price Too High,2023-04-30,11,1,3.66
SUB_10422,STU_08255,United States,23-27,Undergraduate,Quarterly,19.99,2023-07-07,2023-08-03,2023-07,2023,Yes,Exam Season Over,2023-08-03,27,1,6.0
SUB_10423,STU_08256,India,18-22,Other,Quarterly,19.99,2022-06-16,2022-09-03,2022-06,2022,Yes,Found Better Alternative,2022-09-03,79,1,17.55
SUB_10424,STU_08258,India,18-22,Postgraduate,Annual,59.99,2022-10-24,2023-10-24,2022-10,2022,No,,,365,1,59.99
SUB_10425,STU_08259,India,18-22,Postgraduate,Quarterly,19.99,2024-02-29,2024-05-29,2024-02,2024,No,,,90,1,19.99
SUB_10426,STU_08259,India,18-22,Postgraduate,Quarterly,19.99,2024-05-29,2024-08-27,2024-05,2024,No,,,90,2,19.99
SUB_10427,STU_08260,United Kingdom,28+,Other,Quarterly,19.99,2022-08-20,2022-11-18,2022-08,2022,No,,,90,1,19.99
SUB_10428,STU_08261,United States,18-22,Postgraduate,Monthly,9.99,2023-03-28,2023-04-20,2023-03,2023,Yes,Price Too High,2023-04-20,23,1,7.66
SUB_10429,STU_08262,Australia,28+,Undergraduate,Quarterly,19.99,2023-12-05,2024-03-04,2023-12,2023,No,,,90,1,19.99
SUB_10430,STU_08263,India,23-27,Other,Monthly,9.99,2023-04-19,2023-05-19,2023-04,2023,No,,,30,1,9.99
SUB_10431,STU_08263,India,23-27,Other,Monthly,9.99,2023-05-19,2023-06-18,2023-05,2023,No,,,30,2,9.99
SUB_10432,STU_08263,India,23-27,Other,Monthly,9.99,2023-06-18,2023-06-25,2023-06,2023,Yes,Price Too High,2023-06-25,7,3,2.33
SUB_10433,STU_08264,United States,23-27,Undergraduate,Monthly,9.99,2022-12-30,2023-01-29,2022-12,2022,No,,,30,1,9.99
SUB_10434,STU_08264,United States,23-27,Undergraduate,Monthly,9.99,2023-01-29,2023-02-28,2023-01,2023,No,,,30,2,9.99
SUB_10435,STU_08264,United States,23-27,Undergraduate,Monthly,9.99,2023-02-28,2023-03-30,2023-02,2023,No,,,30,3,9.99
SUB_10436,STU_08264,United States,23-27,Undergraduate,Monthly,9.99,2023-03-30,2023-04-06,2023-03,2023,Yes,Found Better Alternative,2023-04-06,7,4,2.33
SUB_10437,STU_08265,Australia,28+,Other,Monthly,9.99,2022-10-21,2022-11-17,2022-10,2022,Yes,Price Too High,2022-11-17,27,1,8.99
SUB_10438,STU_08266,India,18-22,PhD,Quarterly,19.99,2023-08-27,2023-10-18,2023-08,2023,Yes,Not Useful Anymore,2023-10-18,52,1,11.55
SUB_10439,STU_08267,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-11-28,2022-12-28,2022-11,2022,No,,,30,1,9.99
SUB_10440,STU_08267,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-12-28,2023-01-24,2022-12,2022,Yes,Not Useful Anymore,2023-01-24,27,2,8.99
SUB_10441,STU_08268,India,18-22,Undergraduate,Monthly,9.99,2023-05-17,2023-05-21,2023-05,2023,Yes,Technical Issues,2023-05-21,4,1,1.33
SUB_10442,STU_08269,Canada,23-27,Postgraduate,Monthly,9.99,2022-09-23,2022-10-23,2022-09,2022,No,,,30,1,9.99
SUB_10443,STU_08270,United States,18-22,Postgraduate,Monthly,9.99,2023-03-22,2023-04-21,2023-03,2023,No,,,30,1,9.99
SUB_10444,STU_08271,India,28+,Undergraduate,Monthly,9.99,2023-05-08,2023-05-13,2023-05,2023,Yes,Price Too High,2023-05-13,5,1,1.67
SUB_10445,STU_08273,India,23-27,Undergraduate,Quarterly,19.99,2024-03-19,2024-06-17,2024-03,2024,No,,,90,1,19.99
SUB_10446,STU_08274,India,18-22,Undergraduate,Annual,59.99,2022-12-24,2023-12-24,2022-12,2022,No,,,365,1,59.99
SUB_10447,STU_08275,India,18-22,Postgraduate,Quarterly,19.99,2024-04-01,2024-06-30,2024-04,2024,No,,,90,1,19.99
SUB_10448,STU_08275,India,18-22,Postgraduate,Quarterly,19.99,2024-06-30,2024-09-10,2024-06,2024,Yes,Price Too High,2024-09-10,72,2,15.99
SUB_10449,STU_08277,United States,23-27,Undergraduate,Monthly,9.99,2023-10-27,2023-11-24,2023-10,2023,Yes,Price Too High,2023-11-24,28,1,9.32
SUB_10450,STU_08278,United States,18-22,Postgraduate,Monthly,9.99,2023-04-09,2023-05-09,2023-04,2023,No,,,30,1,9.99
SUB_10451,STU_08278,United States,18-22,Postgraduate,Monthly,9.99,2023-05-09,2023-05-15,2023-05,2023,Yes,Price Too High,2023-05-15,6,2,2.0
SUB_10452,STU_08279,United Kingdom,18-22,Postgraduate,Annual,59.99,2023-09-23,2023-11-09,2023-09,2023,Yes,Price Too High,2023-11-09,47,1,7.72
SUB_10453,STU_08280,United States,18-22,Postgraduate,Monthly,9.99,2024-06-09,2024-06-26,2024-06,2024,Yes,Not Useful Anymore,2024-06-26,17,1,5.66
SUB_10454,STU_08281,India,23-27,Undergraduate,Monthly,9.99,2024-04-13,2024-04-21,2024-04,2024,Yes,Found Better Alternative,2024-04-21,8,1,2.66
SUB_10455,STU_08282,India,18-22,PhD,Annual,59.99,2024-02-26,2025-02-25,2024-02,2024,No,,,365,1,59.99
SUB_10456,STU_08283,United States,28+,Undergraduate,Annual,59.99,2023-03-15,2023-09-23,2023-03,2023,Yes,Found Better Alternative,2023-09-23,192,1,31.56
SUB_10457,STU_08284,United States,28+,Undergraduate,Monthly,9.99,2023-02-27,2023-03-29,2023-02,2023,No,,,30,1,9.99
SUB_10458,STU_08284,United States,28+,Undergraduate,Monthly,9.99,2023-03-29,2023-04-28,2023-03,2023,No,,,30,2,9.99
SUB_10459,STU_08285,United States,23-27,Postgraduate,Monthly,9.99,2023-10-20,2023-10-28,2023-10,2023,Yes,Other,2023-10-28,8,1,2.66
SUB_10460,STU_08286,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-09-28,2023-10-28,2023-09,2023,No,,,30,1,9.99
SUB_10461,STU_08286,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-10-28,2023-11-22,2023-10,2023,Yes,Found Better Alternative,2023-11-22,25,2,8.33
SUB_10462,STU_08287,India,18-22,Postgraduate,Quarterly,19.99,2023-06-25,2023-08-12,2023-06,2023,Yes,Other,2023-08-12,48,1,10.66
SUB_10463,STU_08288,Canada,23-27,Postgraduate,Quarterly,19.99,2023-11-05,2024-02-03,2023-11,2023,No,,,90,1,19.99
SUB_10464,STU_08290,India,18-22,Undergraduate,Monthly,9.99,2022-07-19,2022-08-18,2022-07,2022,No,,,30,1,9.99
SUB_10465,STU_08290,India,18-22,Undergraduate,Monthly,9.99,2022-08-18,2022-09-17,2022-08,2022,No,,,30,2,9.99
SUB_10466,STU_08290,India,18-22,Undergraduate,Monthly,9.99,2022-09-17,2022-10-17,2022-09,2022,No,,,30,3,9.99
SUB_10467,STU_08290,India,18-22,Undergraduate,Monthly,9.99,2022-10-17,2022-11-16,2022-10,2022,No,,,30,4,9.99
SUB_10468,STU_08290,India,18-22,Undergraduate,Monthly,9.99,2022-11-16,2022-11-21,2022-11,2022,Yes,Not Useful Anymore,2022-11-21,5,5,1.67
SUB_10469,STU_08291,India,28+,Undergraduate,Monthly,9.99,2024-01-19,2024-02-15,2024-01,2024,Yes,Exam Season Over,2024-02-15,27,1,8.99
SUB_10470,STU_08292,India,18-22,Postgraduate,Monthly,9.99,2023-02-06,2023-02-21,2023-02,2023,Yes,Exam Season Over,2023-02-21,15,1,5.0
SUB_10471,STU_08293,India,23-27,Undergraduate,Quarterly,19.99,2023-06-01,2023-08-30,2023-06,2023,No,,,90,1,19.99
SUB_10472,STU_08294,Others,23-27,PhD,Quarterly,19.99,2024-02-08,2024-03-05,2024-02,2024,Yes,Found Better Alternative,2024-03-05,26,1,5.77
SUB_10473,STU_08295,United States,23-27,Postgraduate,Monthly,9.99,2023-04-08,2023-05-08,2023-04,2023,No,,,30,1,9.99
SUB_10474,STU_08295,United States,23-27,Postgraduate,Monthly,9.99,2023-05-08,2023-06-07,2023-05,2023,No,,,30,2,9.99
SUB_10475,STU_08295,United States,23-27,Postgraduate,Monthly,9.99,2023-06-07,2023-06-26,2023-06,2023,Yes,Found Better Alternative,2023-06-26,19,3,6.33
SUB_10476,STU_08297,India,23-27,Other,Monthly,9.99,2023-08-07,2023-08-21,2023-08,2023,Yes,Other,2023-08-21,14,1,4.66
SUB_10477,STU_08298,India,18-22,Undergraduate,Monthly,9.99,2022-06-30,2022-07-30,2022-06,2022,No,,,30,1,9.99
SUB_10478,STU_08299,India,18-22,Undergraduate,Quarterly,19.99,2023-12-12,2024-02-14,2023-12,2023,Yes,Found Better Alternative,2024-02-14,64,1,14.22
SUB_10479,STU_08300,India,18-22,Undergraduate,Quarterly,19.99,2023-03-17,2023-04-27,2023-03,2023,Yes,Price Too High,2023-04-27,41,1,9.11
SUB_10480,STU_08301,India,23-27,Undergraduate,Monthly,9.99,2023-08-06,2023-08-24,2023-08,2023,Yes,Exam Season Over,2023-08-24,18,1,5.99
SUB_10481,STU_08302,India,18-22,Undergraduate,Annual,59.99,2024-03-31,2025-03-31,2024-03,2024,No,,,365,1,59.99
SUB_10482,STU_08303,India,28+,Undergraduate,Monthly,9.99,2022-11-16,2022-12-16,2022-11,2022,No,,,30,1,9.99
SUB_10483,STU_08303,India,28+,Undergraduate,Monthly,9.99,2022-12-16,2023-01-15,2022-12,2022,No,,,30,2,9.99
SUB_10484,STU_08303,India,28+,Undergraduate,Monthly,9.99,2023-01-15,2023-02-14,2023-01,2023,No,,,30,3,9.99
SUB_10485,STU_08303,India,28+,Undergraduate,Monthly,9.99,2023-02-14,2023-03-16,2023-02,2023,No,,,30,4,9.99
SUB_10486,STU_08304,India,23-27,PhD,Monthly,9.99,2022-09-07,2022-10-07,2022-09,2022,No,,,30,1,9.99
SUB_10487,STU_08304,India,23-27,PhD,Monthly,9.99,2022-10-07,2022-11-06,2022-10,2022,No,,,30,2,9.99
SUB_10488,STU_08304,India,23-27,PhD,Monthly,9.99,2022-11-06,2022-12-06,2022-11,2022,No,,,30,3,9.99
SUB_10489,STU_08304,India,23-27,PhD,Monthly,9.99,2022-12-06,2023-01-05,2022-12,2022,No,,,30,4,9.99
SUB_10490,STU_08305,United States,18-22,Postgraduate,Monthly,9.99,2022-10-30,2022-11-29,2022-10,2022,No,,,30,1,9.99
SUB_10491,STU_08305,United States,18-22,Postgraduate,Monthly,9.99,2022-11-29,2022-12-29,2022-11,2022,No,,,30,2,9.99
SUB_10492,STU_08305,United States,18-22,Postgraduate,Monthly,9.99,2022-12-29,2023-01-28,2022-12,2022,No,,,30,3,9.99
SUB_10493,STU_08305,United States,18-22,Postgraduate,Monthly,9.99,2023-01-28,2023-02-09,2023-01,2023,Yes,Found Better Alternative,2023-02-09,12,4,4.0
SUB_10494,STU_08306,India,18-22,Undergraduate,Quarterly,19.99,2024-01-04,2024-02-19,2024-01,2024,Yes,Price Too High,2024-02-19,46,1,10.22
SUB_10495,STU_08308,India,18-22,Postgraduate,Quarterly,19.99,2023-08-31,2023-11-29,2023-08,2023,No,,,90,1,19.99
SUB_10496,STU_08308,India,18-22,Postgraduate,Quarterly,19.99,2023-11-29,2024-02-27,2023-11,2023,No,,,90,2,19.99
SUB_10497,STU_08309,United States,18-22,Postgraduate,Monthly,9.99,2022-08-23,2022-09-22,2022-08,2022,No,,,30,1,9.99
SUB_10498,STU_08309,United States,18-22,Postgraduate,Monthly,9.99,2022-09-22,2022-10-22,2022-09,2022,No,,,30,2,9.99
SUB_10499,STU_08309,United States,18-22,Postgraduate,Monthly,9.99,2022-10-22,2022-11-21,2022-10,2022,No,,,30,3,9.99
SUB_10500,STU_08309,United States,18-22,Postgraduate,Monthly,9.99,2022-11-21,2022-12-21,2022-11,2022,No,,,30,4,9.99
SUB_10501,STU_08310,Others,18-22,Undergraduate,Quarterly,19.99,2023-10-28,2024-01-19,2023-10,2023,Yes,Price Too High,2024-01-19,83,1,18.44
SUB_10502,STU_08311,Canada,18-22,Undergraduate,Monthly,9.99,2024-06-18,2024-07-06,2024-06,2024,Yes,Price Too High,2024-07-06,18,1,5.99
SUB_10503,STU_08312,United States,28+,Undergraduate,Quarterly,19.99,2023-03-13,2023-06-11,2023-03,2023,No,,,90,1,19.99
SUB_10504,STU_08314,United States,23-27,Undergraduate,Quarterly,19.99,2024-05-16,2024-08-14,2024-05,2024,No,,,90,1,19.99
SUB_10505,STU_08315,India,23-27,Undergraduate,Monthly,9.99,2023-12-17,2023-12-26,2023-12,2023,Yes,Exam Season Over,2023-12-26,9,1,3.0
SUB_10506,STU_08316,India,23-27,Postgraduate,Quarterly,19.99,2023-06-03,2023-08-03,2023-06,2023,Yes,Not Useful Anymore,2023-08-03,61,1,13.55
SUB_10507,STU_08317,India,23-27,Other,Quarterly,19.99,2023-04-27,2023-07-26,2023-04,2023,No,,,90,1,19.99
SUB_10508,STU_08318,India,23-27,Undergraduate,Monthly,9.99,2022-12-21,2023-01-04,2022-12,2022,Yes,Not Useful Anymore,2023-01-04,14,1,4.66
SUB_10509,STU_08319,Australia,18-22,Undergraduate,Annual,59.99,2024-04-13,2024-11-06,2024-04,2024,Yes,Not Useful Anymore,2024-11-06,207,1,34.02
SUB_10510,STU_08320,India,18-22,PhD,Monthly,9.99,2024-03-14,2024-03-18,2024-03,2024,Yes,Found Better Alternative,2024-03-18,4,1,1.33
SUB_10511,STU_08321,India,23-27,PhD,Quarterly,19.99,2023-03-26,2023-06-24,2023-03,2023,No,,,90,1,19.99
SUB_10512,STU_08322,United States,18-22,Other,Monthly,9.99,2024-05-24,2024-06-23,2024-05,2024,No,,,30,1,9.99
SUB_10513,STU_08323,Canada,18-22,Postgraduate,Monthly,9.99,2022-12-24,2022-12-27,2022-12,2022,Yes,Price Too High,2022-12-27,3,1,1.0
SUB_10514,STU_08327,India,18-22,Undergraduate,Monthly,9.99,2022-09-21,2022-10-21,2022-09,2022,No,,,30,1,9.99
SUB_10515,STU_08327,India,18-22,Undergraduate,Monthly,9.99,2022-10-21,2022-11-20,2022-10,2022,No,,,30,2,9.99
SUB_10516,STU_08327,India,18-22,Undergraduate,Monthly,9.99,2022-11-20,2022-12-20,2022-11,2022,No,,,30,3,9.99
SUB_10517,STU_08327,India,18-22,Undergraduate,Monthly,9.99,2022-12-20,2023-01-19,2022-12,2022,No,,,30,4,9.99
SUB_10518,STU_08327,India,18-22,Undergraduate,Monthly,9.99,2023-01-19,2023-02-18,2023-01,2023,No,,,30,5,9.99
SUB_10519,STU_08328,India,28+,Postgraduate,Monthly,9.99,2022-07-22,2022-08-06,2022-07,2022,Yes,Technical Issues,2022-08-06,15,1,5.0
SUB_10520,STU_08329,United States,23-27,Undergraduate,Annual,59.99,2022-10-17,2022-12-15,2022-10,2022,Yes,Price Too High,2022-12-15,59,1,9.7
SUB_10521,STU_08331,India,23-27,PhD,Quarterly,19.99,2023-05-09,2023-08-07,2023-05,2023,No,,,90,1,19.99
SUB_10522,STU_08332,India,28+,PhD,Monthly,9.99,2022-08-28,2022-09-27,2022-08,2022,No,,,30,1,9.99
SUB_10523,STU_08333,United States,23-27,Other,Annual,59.99,2024-05-11,2025-04-02,2024-05,2024,Yes,Found Better Alternative,2025-04-02,326,1,53.58
SUB_10524,STU_08334,United States,23-27,Other,Annual,59.99,2023-03-18,2024-03-17,2023-03,2023,No,,,365,1,59.99
SUB_10525,STU_08335,India,18-22,Undergraduate,Monthly,9.99,2023-10-14,2023-11-13,2023-10,2023,No,,,30,1,9.99
SUB_10526,STU_08336,India,23-27,Undergraduate,Monthly,9.99,2022-10-19,2022-11-18,2022-10,2022,No,,,30,1,9.99
SUB_10527,STU_08337,India,23-27,Postgraduate,Quarterly,19.99,2024-01-08,2024-04-07,2024-01,2024,No,,,90,1,19.99
SUB_10528,STU_08337,India,23-27,Postgraduate,Quarterly,19.99,2024-04-07,2024-07-06,2024-04,2024,No,,,90,2,19.99
SUB_10529,STU_08338,United States,23-27,Undergraduate,Quarterly,19.99,2024-05-13,2024-07-14,2024-05,2024,Yes,Technical Issues,2024-07-14,62,1,13.77
SUB_10530,STU_08340,India,23-27,Postgraduate,Monthly,9.99,2023-07-28,2023-08-27,2023-07,2023,No,,,30,1,9.99
SUB_10531,STU_08341,India,28+,Undergraduate,Annual,59.99,2023-12-26,2024-08-22,2023-12,2023,Yes,Found Better Alternative,2024-08-22,240,1,39.45
SUB_10532,STU_08342,India,18-22,Postgraduate,Monthly,9.99,2023-04-10,2023-04-13,2023-04,2023,Yes,Price Too High,2023-04-13,3,1,1.0
SUB_10533,STU_08344,India,23-27,Undergraduate,Quarterly,19.99,2022-07-07,2022-09-15,2022-07,2022,Yes,Found Better Alternative,2022-09-15,70,1,15.55
SUB_10534,STU_08345,United States,18-22,Undergraduate,Quarterly,19.99,2024-05-24,2024-06-17,2024-05,2024,Yes,Price Too High,2024-06-17,24,1,5.33
SUB_10535,STU_08347,India,28+,Undergraduate,Monthly,9.99,2024-05-05,2024-06-04,2024-05,2024,No,,,30,1,9.99
SUB_10536,STU_08347,India,28+,Undergraduate,Monthly,9.99,2024-06-04,2024-06-14,2024-06,2024,Yes,Price Too High,2024-06-14,10,2,3.33
SUB_10537,STU_08348,United States,18-22,Postgraduate,Annual,59.99,2023-09-07,2024-09-06,2023-09,2023,No,,,365,1,59.99
SUB_10538,STU_08349,India,18-22,Undergraduate,Quarterly,19.99,2024-05-06,2024-08-04,2024-05,2024,No,,,90,1,19.99
SUB_10539,STU_08350,India,23-27,Undergraduate,Quarterly,19.99,2023-01-18,2023-04-18,2023-01,2023,No,,,90,1,19.99
SUB_10540,STU_08350,India,23-27,Undergraduate,Quarterly,19.99,2023-04-18,2023-07-17,2023-04,2023,No,,,90,2,19.99
SUB_10541,STU_08350,India,23-27,Undergraduate,Quarterly,19.99,2023-07-17,2023-10-15,2023-07,2023,No,,,90,3,19.99
SUB_10542,STU_08351,United States,23-27,Undergraduate,Monthly,9.99,2023-09-14,2023-10-06,2023-09,2023,Yes,Found Better Alternative,2023-10-06,22,1,7.33
SUB_10543,STU_08352,United Kingdom,23-27,Postgraduate,Annual,59.99,2023-08-14,2024-08-13,2023-08,2023,No,,,365,1,59.99
SUB_10544,STU_08353,India,18-22,Undergraduate,Monthly,9.99,2022-10-02,2022-11-01,2022-10,2022,No,,,30,1,9.99
