Student_ID,Country,Age_Group,Education_Level,Acquisition_Source,Registration_Date,Registration_Month,Registration_Year,Month_Label,Is_Active
STU_09159,India,23-27,Undergraduate,Paid Ad,2024-01-07,1,2024,2024-01,1
STU_09160,United Kingdom,18-22,Postgraduate,Organic Search,2023-01-28,1,2023,2023-01,0
STU_09161,United States,23-27,Postgraduate,Social Media,2023-02-21,2,2023,2023-02,1
STU_09162,India,23-27,Undergraduate,Social Media,2022-08-18,8,2022,2022-08,1
STU_09163,United States,18-22,Undergraduate,Referral,2022-10-02,10,2022,2022-10,0
STU_09164,United States,18-22,Undergraduate,Social Media,2024-03-11,3,2024,2024-03,0
STU_09165,India,18-22,Postgraduate,Referral,2023-12-01,12,2023,2023-12,0
STU_09166,India,28+,Undergraduate,Organic Search,2024-06-22,6,2024,2024-06,1
STU_09167,United States,23-27,Postgraduate,Organic Search,2023-06-12,6,2023,2023-06,1
STU_09168,United States,18-22,Postgraduate,Organic Search,2022-07-27,7,2022,2022-07,1
STU_09169,India,18-22,Undergraduate,Paid Ad,2023-11-30,11,2023,2023-11,0
STU_09170,India,23-27,Undergraduate,Paid Ad,2022-10-14,10,2022,2022-10,0
STU_09171,Australia,28+,Postgraduate,Referral,2024-03-14,3,2024,2024-03,0
STU_09172,India,28+,PhD,Referral,2023-08-27,8,2023,2023-08,1
STU_09173,India,28+,Other,Paid Ad,2024-04-14,4,2024,2024-04,1
STU_09174,United States,18-22,Undergraduate,Paid Ad,2024-02-17,2,2024,2024-02,1
STU_09175,India,28+,Undergraduate,Organic Search,2023-10-04,10,2023,2023-10,1
STU_09176,United Kingdom,23-27,Undergraduate,Email Campaign,2024-04-06,4,2024,2024-04,1
STU_09177,United States,18-22,PhD,Organic Search,2024-05-01,5,2024,2024-05,0
STU_09178,India,18-22,Postgraduate,Paid Ad,2023-04-25,4,2023,2023-04,0
STU_09179,India,18-22,Postgraduate,Organic Search,2023-05-14,5,2023,2023-05,0
STU_09180,India,23-27,Postgraduate,Paid Ad,2023-02-27,2,2023,2023-02,0
STU_09181,India,23-27,Other,Referral,2023-07-22,7,2023,2023-07,0
STU_09182,United States,23-27,Undergraduate,Social Media,2024-04-22,4,2024,2024-04,0
STU_09183,India,18-22,PhD,Email Campaign,2023-04-09,4,2023,2023-04,1
STU_09184,United States,23-27,Undergraduate,Organic Search,2023-03-02,3,2023,2023-03,1
STU_09185,United States,18-22,Undergraduate,Organic Search,2023-06-30,6,2023,2023-06,1
STU_09186,India,23-27,Undergraduate,Social Media,2022-06-04,6,2022,2022-06,0
STU_09187,United States,23-27,Postgraduate,Organic Search,2023-11-16,11,2023,2023-11,1
STU_09188,Others,28+,Undergraduate,Paid Ad,2022-07-25,7,2022,2022-07,1
STU_09189,India,28+,Postgraduate,Referral,2024-05-30,5,2024,2024-05,1
STU_09190,India,23-27,Other,Social Media,2024-05-30,5,2024,2024-05,0
STU_09191,India,23-27,Undergraduate,Social Media,2023-08-11,8,2023,2023-08,0
STU_09192,India,23-27,Postgraduate,Organic Search,2024-04-27,4,2024,2024-04,1
STU_09193,India,18-22,Postgraduate,Organic Search,2024-05-25,5,2024,2024-05,1
STU_09194,United States,18-22,Postgraduate,Organic Search,2024-04-10,4,2024,2024-04,1
STU_09195,India,28+,Undergraduate,Organic Search,2022-12-07,12,2022,2022-12,1
STU_09196,India,18-22,Undergraduate,Organic Search,2022-09-01,9,2022,2022-09,1
STU_09197,United States,18-22,Postgraduate,Paid Ad,2023-02-14,2,2023,2023-02,0
STU_09198,India,23-27,Undergraduate,Paid Ad,2023-09-20,9,2023,2023-09,1
STU_09199,United States,18-22,Undergraduate,Organic Search,2023-01-02,1,2023,2023-01,0
STU_09200,Australia,18-22,Other,Referral,2023-02-22,2,2023,2023-02,1
STU_09201,India,28+,Undergraduate,Paid Ad,2023-05-22,5,2023,2023-05,0
STU_09202,United States,28+,Postgraduate,Paid Ad,2024-06-23,6,2024,2024-06,1
STU_09203,India,18-22,PhD,Paid Ad,2023-05-27,5,2023,2023-05,0
STU_09204,India,23-27,Undergraduate,Paid Ad,2022-06-15,6,2022,2022-06,1
STU_09205,Others,23-27,Postgraduate,Paid Ad,2022-10-31,10,2022,2022-10,0
STU_09206,India,23-27,Postgraduate,Email Campaign,2024-01-15,1,2024,2024-01,1
STU_09207,India,18-22,Postgraduate,Organic Search,2024-05-29,5,2024,2024-05,1
STU_09208,United States,28+,PhD,Referral,2024-03-09,3,2024,2024-03,1
STU_09209,Others,23-27,Undergraduate,Organic Search,2023-03-19,3,2023,2023-03,1
STU_09210,India,18-22,Other,Organic Search,2023-08-10,8,2023,2023-08,0
STU_09211,United States,18-22,Postgraduate,Paid Ad,2023-01-26,1,2023,2023-01,1
STU_09212,Canada,18-22,Other,Social Media,2022-10-21,10,2022,2022-10,0
STU_09213,India,23-27,Undergraduate,Referral,2023-05-24,5,2023,2023-05,0
STU_09214,United States,28+,Postgraduate,Paid Ad,2023-08-28,8,2023,2023-08,1
STU_09215,Canada,18-22,Undergraduate,Paid Ad,2023-11-07,11,2023,2023-11,1
STU_09216,United Kingdom,18-22,Undergraduate,Organic Search,2023-05-23,5,2023,2023-05,0
STU_09217,United States,18-22,Undergraduate,Organic Search,2023-03-31,3,2023,2023-03,1
STU_09218,United States,18-22,Undergraduate,Paid Ad,2023-04-11,4,2023,2023-04,0
STU_09219,United States,28+,Postgraduate,Social Media,2023-11-13,11,2023,2023-11,1
STU_09220,Australia,23-27,PhD,Organic Search,2024-05-15,5,2024,2024-05,1
STU_09221,India,23-27,Postgraduate,Referral,2024-03-23,3,2024,2024-03,1
STU_09222,India,18-22,Postgraduate,Social Media,2023-11-19,11,2023,2023-11,1
STU_09223,India,23-27,Other,Paid Ad,2023-01-22,1,2023,2023-01,1
STU_09224,United States,18-22,Other,Referral,2024-03-18,3,2024,2024-03,0
STU_09225,United Kingdom,28+,Undergraduate,Paid Ad,2022-12-08,12,2022,2022-12,0
STU_09226,United States,28+,Undergraduate,Paid Ad,2023-06-25,6,2023,2023-06,1
STU_09227,India,18-22,Undergraduate,Email Campaign,2023-08-30,8,2023,2023-08,1
STU_09228,India,18-22,Undergraduate,Organic Search,2023-08-04,8,2023,2023-08,1
STU_09229,India,28+,PhD,Paid Ad,2024-05-23,5,2024,2024-05,0
STU_09230,India,28+,Undergraduate,Paid Ad,2022-10-20,10,2022,2022-10,1
STU_09231,India,18-22,Undergraduate,Referral,2023-12-13,12,2023,2023-12,1
STU_09232,India,18-22,Undergraduate,Organic Search,2023-04-29,4,2023,2023-04,0
STU_09233,United States,23-27,Postgraduate,Paid Ad,2023-12-23,12,2023,2023-12,0
STU_09234,India,18-22,Postgraduate,Organic Search,2023-03-04,3,2023,2023-03,1
STU_09235,United Kingdom,23-27,Postgraduate,Organic Search,2023-09-08,9,2023,2023-09,1
STU_09236,United States,18-22,Postgraduate,Social Media,2023-09-30,9,2023,2023-09,0
STU_09237,United Kingdom,18-22,Postgraduate,Organic Search,2022-12-11,12,2022,2022-12,1
STU_09238,United States,18-22,Postgraduate,Referral,2024-05-11,5,2024,2024-05,1
STU_09239,United States,18-22,Undergraduate,Paid Ad,2022-06-26,6,2022,2022-06,0
STU_09240,India,18-22,Postgraduate,Organic Search,2023-09-03,9,2023,2023-09,1
STU_09241,India,23-27,Other,Paid Ad,2024-04-24,4,2024,2024-04,0
STU_09242,India,23-27,Undergraduate,Paid Ad,2024-03-06,3,2024,2024-03,1
STU_09243,Australia,18-22,Postgraduate,Organic Search,2022-10-13,10,2022,2022-10,1
STU_09244,United Kingdom,23-27,Postgraduate,Referral,2022-10-13,10,2022,2022-10,1
STU_09245,Others,23-27,Undergraduate,Referral,2023-08-23,8,2023,2023-08,1
STU_09246,United Kingdom,18-22,Undergraduate,Paid Ad,2023-04-06,4,2023,2023-04,1
STU_09247,United States,23-27,Postgraduate,Referral,2022-07-18,7,2022,2022-07,0
STU_09248,Others,18-22,PhD,Paid Ad,2024-06-06,6,2024,2024-06,0
STU_09249,India,18-22,Other,Paid Ad,2023-12-23,12,2023,2023-12,1
STU_09250,India,18-22,Other,Referral,2024-05-09,5,2024,2024-05,1
STU_09251,India,28+,PhD,Social Media,2023-03-31,3,2023,2023-03,1
STU_09252,India,23-27,Undergraduate,Organic Search,2022-07-27,7,2022,2022-07,1
STU_09253,India,28+,Undergraduate,Referral,2024-02-11,2,2024,2024-02,1
STU_09254,United Kingdom,28+,Undergraduate,Paid Ad,2023-12-05,12,2023,2023-12,1
STU_09255,India,23-27,Undergraduate,Paid Ad,2024-04-30,4,2024,2024-04,1
STU_09256,United States,23-27,Undergraduate,Organic Search,2024-03-15,3,2024,2024-03,1
STU_09257,India,23-27,Undergraduate,Email Campaign,2023-04-18,4,2023,2023-04,1
STU_09258,United States,18-22,Undergraduate,Referral,2023-11-09,11,2023,2023-11,1
STU_09259,United Kingdom,23-27,Other,Referral,2023-12-02,12,2023,2023-12,1
STU_09260,United States,18-22,Undergraduate,Organic Search,2022-11-18,11,2022,2022-11,0
STU_09261,Canada,23-27,Postgraduate,Email Campaign,2023-07-07,7,2023,2023-07,1
STU_09262,United Kingdom,23-27,Postgraduate,Paid Ad,2023-02-16,2,2023,2023-02,0
STU_09263,India,23-27,Undergraduate,Organic Search,2024-04-17,4,2024,2024-04,0
STU_09264,India,28+,Undergraduate,Referral,2023-04-05,4,2023,2023-04,0
STU_09265,India,23-27,Postgraduate,Paid Ad,2022-08-23,8,2022,2022-08,1
STU_09266,India,18-22,Other,Referral,2022-09-22,9,2022,2022-09,0
STU_09267,Canada,18-22,Undergraduate,Referral,2024-04-28,4,2024,2024-04,0
STU_09268,India,18-22,Undergraduate,Organic Search,2023-02-19,2,2023,2023-02,1
STU_09269,Australia,28+,Postgraduate,Email Campaign,2023-11-11,11,2023,2023-11,0
STU_09270,India,18-22,Undergraduate,Referral,2023-02-16,2,2023,2023-02,1
STU_09271,India,18-22,PhD,Paid Ad,2022-07-03,7,2022,2022-07,1
STU_09272,United Kingdom,18-22,Undergraduate,Organic Search,2023-01-04,1,2023,2023-01,0
STU_09273,India,18-22,Postgraduate,Paid Ad,2022-07-24,7,2022,2022-07,1
STU_09274,United States,28+,Postgraduate,Paid Ad,2023-09-09,9,2023,2023-09,0
STU_09275,India,23-27,Other,Email Campaign,2023-11-02,11,2023,2023-11,1
STU_09276,India,28+,Undergraduate,Organic Search,2024-06-22,6,2024,2024-06,1
STU_09277,United States,28+,Other,Organic Search,2023-01-03,1,2023,2023-01,1
STU_09278,Australia,18-22,Postgraduate,Organic Search,2024-01-28,1,2024,2024-01,1
STU_09279,United States,23-27,Postgraduate,Email Campaign,2023-03-24,3,2023,2023-03,1
STU_09280,Canada,18-22,Postgraduate,Social Media,2024-06-26,6,2024,2024-06,1
STU_09281,India,18-22,Undergraduate,Paid Ad,2024-03-09,3,2024,2024-03,1
STU_09282,India,23-27,Postgraduate,Organic Search,2022-11-10,11,2022,2022-11,1
STU_09283,United States,28+,Undergraduate,Organic Search,2023-09-04,9,2023,2023-09,1
STU_09284,United States,28+,Undergraduate,Paid Ad,2024-06-14,6,2024,2024-06,1
STU_09285,United States,23-27,PhD,Paid Ad,2023-05-07,5,2023,2023-05,1
STU_09286,Canada,23-27,Undergraduate,Organic Search,2022-07-15,7,2022,2022-07,0
STU_09287,United Kingdom,23-27,Undergraduate,Referral,2024-02-11,2,2024,2024-02,0
STU_09288,India,23-27,Postgraduate,Social Media,2024-05-18,5,2024,2024-05,1
STU_09289,India,28+,Other,Email Campaign,2022-07-24,7,2022,2022-07,0
STU_09290,India,23-27,Undergraduate,Social Media,2022-10-17,10,2022,2022-10,0
STU_09291,India,28+,Undergraduate,Email Campaign,2023-01-16,1,2023,2023-01,0
STU_09292,India,23-27,Other,Organic Search,2024-05-24,5,2024,2024-05,1
STU_09293,United Kingdom,18-22,Other,Email Campaign,2022-07-27,7,2022,2022-07,1
STU_09294,India,18-22,Other,Paid Ad,2023-06-14,6,2023,2023-06,1
STU_09295,Australia,23-27,Postgraduate,Organic Search,2022-11-02,11,2022,2022-11,0
STU_09296,Canada,23-27,Other,Referral,2023-12-17,12,2023,2023-12,1
STU_09297,United States,23-27,Postgraduate,Email Campaign,2024-02-22,2,2024,2024-02,1
STU_09298,United States,23-27,Undergraduate,Social Media,2022-10-20,10,2022,2022-10,1
STU_09299,United States,28+,Undergraduate,Social Media,2024-02-27,2,2024,2024-02,1
STU_09300,India,28+,Undergraduate,Organic Search,2023-12-05,12,2023,2023-12,1
STU_09301,Others,28+,Postgraduate,Social Media,2023-03-11,3,2023,2023-03,0
STU_09302,United States,28+,Postgraduate,Social Media,2023-01-14,1,2023,2023-01,0
STU_09303,India,18-22,Postgraduate,Referral,2023-12-11,12,2023,2023-12,0
STU_09304,Canada,28+,Undergraduate,Organic Search,2023-07-22,7,2023,2023-07,1
STU_09305,India,18-22,Undergraduate,Referral,2023-12-11,12,2023,2023-12,1
STU_09306,India,28+,Undergraduate,Referral,2022-11-27,11,2022,2022-11,0
STU_09307,United States,18-22,Postgraduate,Organic Search,2022-07-18,7,2022,2022-07,1
STU_09308,India,23-27,Other,Email Campaign,2022-10-13,10,2022,2022-10,1
STU_09309,Australia,18-22,Undergraduate,Organic Search,2024-05-08,5,2024,2024-05,0
STU_09310,United Kingdom,23-27,Other,Referral,2023-10-12,10,2023,2023-10,1
STU_09311,United States,18-22,Undergraduate,Paid Ad,2022-10-02,10,2022,2022-10,0
STU_09312,United States,18-22,Undergraduate,Paid Ad,2023-01-26,1,2023,2023-01,0
STU_09313,United States,23-27,Postgraduate,Paid Ad,2022-10-14,10,2022,2022-10,1
STU_09314,India,23-27,Undergraduate,Paid Ad,2022-06-28,6,2022,2022-06,0
STU_09315,Australia,18-22,Postgraduate,Organic Search,2024-03-15,3,2024,2024-03,1
STU_09316,India,23-27,Postgraduate,Paid Ad,2023-12-04,12,2023,2023-12,1
STU_09317,United States,18-22,Undergraduate,Email Campaign,2023-10-30,10,2023,2023-10,0
STU_09318,India,18-22,Undergraduate,Referral,2024-02-19,2,2024,2024-02,1
STU_09319,India,23-27,Postgraduate,Social Media,2022-06-20,6,2022,2022-06,0
STU_09320,India,18-22,Undergraduate,Social Media,2022-08-05,8,2022,2022-08,1
STU_09321,Others,18-22,PhD,Social Media,2023-01-29,1,2023,2023-01,1
STU_09322,India,23-27,Undergraduate,Paid Ad,2023-07-24,7,2023,2023-07,1
STU_09323,India,18-22,Undergraduate,Referral,2022-07-19,7,2022,2022-07,1
STU_09324,India,23-27,Undergraduate,Email Campaign,2022-12-21,12,2022,2022-12,1
STU_09325,Canada,18-22,Postgraduate,Referral,2023-03-26,3,2023,2023-03,1
STU_09326,Australia,28+,Undergraduate,Social Media,2023-03-17,3,2023,2023-03,0
STU_09327,India,23-27,PhD,Referral,2022-11-26,11,2022,2022-11,1
STU_09328,United States,18-22,Other,Paid Ad,2022-08-17,8,2022,2022-08,1
STU_09329,United States,18-22,Undergraduate,Referral,2024-01-13,1,2024,2024-01,1
STU_09330,India,28+,PhD,Organic Search,2023-09-27,9,2023,2023-09,1
STU_09331,India,28+,Postgraduate,Social Media,2023-12-27,12,2023,2023-12,0
STU_09332,United States,23-27,Postgraduate,Paid Ad,2022-07-01,7,2022,2022-07,0
STU_09333,United States,18-22,Other,Email Campaign,2022-11-29,11,2022,2022-11,0
STU_09334,India,28+,Postgraduate,Paid Ad,2023-01-09,1,2023,2023-01,1
STU_09335,India,18-22,Other,Organic Search,2023-10-03,10,2023,2023-10,1
STU_09336,India,18-22,Undergraduate,Organic Search,2024-06-23,6,2024,2024-06,0
STU_09337,Canada,18-22,Undergraduate,Organic Search,2023-11-02,11,2023,2023-11,1
STU_09338,India,23-27,Undergraduate,Organic Search,2023-10-26,10,2023,2023-10,0
STU_09339,India,18-22,Undergraduate,Paid Ad,2022-10-14,10,2022,2022-10,1
STU_09340,United States,23-27,Undergraduate,Paid Ad,2022-11-08,11,2022,2022-11,0
STU_09341,India,28+,Postgraduate,Paid Ad,2024-04-05,4,2024,2024-04,1
STU_09342,United States,23-27,Undergraduate,Referral,2022-09-08,9,2022,2022-09,1
STU_09343,India,18-22,Undergraduate,Social Media,2023-09-30,9,2023,2023-09,1
STU_09344,United States,18-22,Postgraduate,Referral,2023-02-20,2,2023,2023-02,0
STU_09345,United States,28+,Other,Paid Ad,2023-10-20,10,2023,2023-10,0
STU_09346,United States,18-22,Postgraduate,Organic Search,2022-08-09,8,2022,2022-08,0
STU_09347,India,23-27,Undergraduate,Social Media,2023-08-11,8,2023,2023-08,1
STU_09348,Australia,23-27,Postgraduate,Organic Search,2023-06-18,6,2023,2023-06,0
STU_09349,Canada,23-27,Undergraduate,Social Media,2024-01-17,1,2024,2024-01,1
STU_09350,India,18-22,Undergraduate,Social Media,2023-09-16,9,2023,2023-09,1
STU_09351,India,28+,PhD,Paid Ad,2023-09-29,9,2023,2023-09,1
STU_09352,India,18-22,Undergraduate,Referral,2024-05-24,5,2024,2024-05,0
STU_09353,United States,28+,Undergraduate,Paid Ad,2022-09-29,9,2022,2022-09,1
STU_09354,United States,23-27,Undergraduate,Organic Search,2023-03-20,3,2023,2023-03,1
STU_09355,India,23-27,Postgraduate,Organic Search,2024-04-28,4,2024,2024-04,0
STU_09356,Others,18-22,Postgraduate,Paid Ad,2023-09-24,9,2023,2023-09,1
STU_09357,United States,28+,Undergraduate,Organic Search,2022-12-13,12,2022,2022-12,1
STU_09358,India,18-22,Postgraduate,Referral,2022-06-05,6,2022,2022-06,1
STU_09359,United States,28+,Other,Paid Ad,2024-02-14,2,2024,2024-02,1
STU_09360,India,28+,Undergraduate,Paid Ad,2022-10-18,10,2022,2022-10,1
STU_09361,India,18-22,Postgraduate,Paid Ad,2023-01-09,1,2023,2023-01,1
STU_09362,United States,23-27,Other,Referral,2024-04-26,4,2024,2024-04,1
STU_09363,United States,18-22,Postgraduate,Paid Ad,2022-06-20,6,2022,2022-06,1
STU_09364,India,18-22,Undergraduate,Organic Search,2024-03-16,3,2024,2024-03,1
STU_09365,India,18-22,PhD,Organic Search,2023-07-17,7,2023,2023-07,1
STU_09366,India,23-27,Undergraduate,Email Campaign,2022-08-05,8,2022,2022-08,1
STU_09367,India,23-27,Other,Referral,2023-07-21,7,2023,2023-07,1
STU_09368,India,18-22,Undergraduate,Email Campaign,2023-02-15,2,2023,2023-02,0
STU_09369,India,23-27,Undergraduate,Referral,2023-01-21,1,2023,2023-01,1
STU_09370,India,28+,PhD,Organic Search,2022-11-12,11,2022,2022-11,0
STU_09371,India,18-22,Postgraduate,Referral,2023-02-25,2,2023,2023-02,1
STU_09372,United States,18-22,Postgraduate,Paid Ad,2024-04-29,4,2024,2024-04,1
STU_09373,United States,23-27,Undergraduate,Organic Search,2023-12-01,12,2023,2023-12,0
STU_09374,Canada,23-27,Postgraduate,Email Campaign,2022-12-17,12,2022,2022-12,0
STU_09375,India,18-22,Postgraduate,Referral,2022-08-23,8,2022,2022-08,1
STU_09376,United States,28+,PhD,Paid Ad,2022-09-16,9,2022,2022-09,1
STU_09377,United States,18-22,Undergraduate,Paid Ad,2023-04-07,4,2023,2023-04,1
STU_09378,United Kingdom,18-22,Undergraduate,Social Media,2023-11-04,11,2023,2023-11,0
STU_09379,India,18-22,Postgraduate,Referral,2023-09-17,9,2023,2023-09,1
STU_09380,United States,23-27,Undergraduate,Referral,2023-12-18,12,2023,2023-12,0
STU_09381,United Kingdom,23-27,Other,Social Media,2023-03-18,3,2023,2023-03,0
STU_09382,India,28+,Postgraduate,Organic Search,2023-04-12,4,2023,2023-04,1
STU_09383,United States,28+,Other,Organic Search,2023-09-28,9,2023,2023-09,0
STU_09384,India,18-22,Postgraduate,Paid Ad,2023-06-28,6,2023,2023-06,1
STU_09385,United Kingdom,18-22,Other,Paid Ad,2022-07-29,7,2022,2022-07,1
STU_09386,India,18-22,PhD,Paid Ad,2023-12-24,12,2023,2023-12,0
STU_09387,Australia,28+,Undergraduate,Email Campaign,2023-03-12,3,2023,2023-03,1
STU_09388,United States,18-22,Undergraduate,Paid Ad,2023-04-13,4,2023,2023-04,1
STU_09389,India,23-27,Postgraduate,Organic Search,2023-12-04,12,2023,2023-12,1
STU_09390,United States,23-27,Undergraduate,Organic Search,2023-02-25,2,2023,2023-02,1
STU_09391,United States,23-27,Other,Referral,2024-01-13,1,2024,2024-01,1
STU_09392,India,18-22,Undergraduate,Referral,2023-07-09,7,2023,2023-07,0
STU_09393,India,18-22,Undergraduate,Paid Ad,2022-08-29,8,2022,2022-08,1
STU_09394,India,28+,Postgraduate,Paid Ad,2022-07-11,7,2022,2022-07,0
STU_09395,United States,23-27,Postgraduate,Paid Ad,2023-09-21,9,2023,2023-09,1
STU_09396,United States,23-27,PhD,Paid Ad,2024-05-11,5,2024,2024-05,0
STU_09397,United States,23-27,Undergraduate,Organic Search,2023-10-20,10,2023,2023-10,1
STU_09398,Australia,18-22,Undergraduate,Organic Search,2023-03-30,3,2023,2023-03,1
STU_09399,India,28+,Undergraduate,Paid Ad,2024-01-09,1,2024,2024-01,0
STU_09400,Others,18-22,Postgraduate,Social Media,2022-11-08,11,2022,2022-11,0
STU_09401,India,18-22,Postgraduate,Referral,2022-09-28,9,2022,2022-09,1
STU_09402,India,23-27,Postgraduate,Paid Ad,2022-06-26,6,2022,2022-06,0
STU_09403,India,23-27,Other,Organic Search,2022-09-27,9,2022,2022-09,1
STU_09404,India,23-27,Undergraduate,Paid Ad,2023-01-13,1,2023,2023-01,1
STU_09405,India,23-27,PhD,Organic Search,2023-04-28,4,2023,2023-04,0
STU_09406,India,28+,PhD,Organic Search,2022-12-27,12,2022,2022-12,0
STU_09407,India,28+,Undergraduate,Referral,2023-06-22,6,2023,2023-06,0
STU_09408,India,18-22,Undergraduate,Paid Ad,2024-03-14,3,2024,2024-03,1
STU_09409,India,18-22,Postgraduate,Paid Ad,2024-06-24,6,2024,2024-06,0
STU_09410,United States,23-27,PhD,Organic Search,2022-12-12,12,2022,2022-12,0
STU_09411,United States,18-22,PhD,Organic Search,2023-08-30,8,2023,2023-08,1
STU_09412,India,18-22,Other,Referral,2023-07-29,7,2023,2023-07,0
STU_09413,India,23-27,Postgraduate,Paid Ad,2022-08-09,8,2022,2022-08,1
STU_09414,United States,23-27,Undergraduate,Organic Search,2024-04-23,4,2024,2024-04,0
STU_09415,India,28+,Undergraduate,Paid Ad,2024-01-12,1,2024,2024-01,1
STU_09416,United States,18-22,Postgraduate,Referral,2024-01-04,1,2024,2024-01,1
STU_09417,India,23-27,Postgraduate,Organic Search,2023-02-18,2,2023,2023-02,1
STU_09418,India,18-22,Postgraduate,Paid Ad,2022-08-12,8,2022,2022-08,0
STU_09419,United States,18-22,PhD,Referral,2022-06-02,6,2022,2022-06,1
STU_09420,Australia,18-22,Other,Organic Search,2023-03-22,3,2023,2023-03,0
STU_09421,India,23-27,Postgraduate,Paid Ad,2022-07-05,7,2022,2022-07,1
